kind,old_code,new_code,status,source_name,target_name,source_unit,target_unit,match_score,reason
Material,3504017,1231977,名称单位匹配,内螺纹直通式截止阀 J11T-16 DN80,内螺纹直通式截止阀 J11T-16 DN80,个,个,100,
Material,3506010,1232547,名称单位匹配,法兰明杆平行式双闸板闸阀 Z44T-10 DN32,法兰明杆平行式双闸板闸阀 Z44T-10 DN32,个,个,100,
Material,3508011,1233193,名称单位匹配,法兰旋启式止回阀 H44T-10 DN20,法兰旋启式止回阀 H44T-10 DN20,个,个,100,
Material,3508012,1233231,名称单位匹配,法兰旋启式止回阀 H44T-10 DN25,法兰旋启式止回阀 H44T-10 DN25,个,个,100,
Material,3508013,1233269,名称单位匹配,法兰旋启式止回阀 H44T-10 DN32,法兰旋启式止回阀 H44T-10 DN32,个,个,100,
Material,3508014,1233307,名称单位匹配,法兰旋启式止回阀 H44T-10 DN40,法兰旋启式止回阀 H44T-10 DN40,个,个,100,
Material,3508015,1233345,名称单位匹配,法兰旋启式止回阀 H44T-10 DN50,法兰旋启式止回阀 H44T-10 DN50,个,个,100,
Material,3508016,1233383,名称单位匹配,法兰旋启式止回阀 H44T-10 DN65,法兰旋启式止回阀 H44T-10 DN65,个,个,100,
Material,3508017,1233421,名称单位匹配,法兰旋启式止回阀 H44T-10 DN80,法兰旋启式止回阀 H44T-10 DN80,个,个,100,
Material,3508018,1233459,名称单位匹配,法兰旋启式止回阀 H44T-10 DN100,法兰旋启式止回阀 H44T-10 DN100,个,个,100,
Material,3508019,1233497,名称单位匹配,法兰旋启式止回阀 H44T-10 DN125,法兰旋启式止回阀 H44T-10 DN125,个,个,100,
Material,3508020,1233535,名称单位匹配,法兰旋启式止回阀 H44T-10 DN150,法兰旋启式止回阀 H44T-10 DN150,个,个,100,
Material,3508021,1233573,名称单位匹配,法兰旋启式止回阀 H44T-10 DN200,法兰旋启式止回阀 H44T-10 DN200,个,个,100,
Material,3508022,1233611,名称单位匹配,法兰旋启式止回阀 H44T-10 DN250,法兰旋启式止回阀 H44T-10 DN250,个,个,100,
Material,3508023,1233649,名称单位匹配,法兰旋启式止回阀 H44T-10 DN300,法兰旋启式止回阀 H44T-10 DN300,个,个,100,
Material,3508025,1233725,名称单位匹配,法兰旋启式止回阀 H44T-10 DN400,法兰旋启式止回阀 H44T-10 DN400,个,个,100,
Material,3513010,1236499,名称单位匹配,电磁阀 ZCT-15A DN15,电磁阀 ZCT-15A DN15,个,个,100,
Material,3513011,1236537,名称单位匹配,电磁阀 ZCT-25A DN25,电磁阀 ZCT-25A DN25,个,个,100,
Material,3519013,1238627,名称单位匹配,液压式水位控制阀 K744T-4Z DN150,液压式水位控制阀 K744T-4Z DN150,个,个,100,
Material,3522012,1239083,名称单位匹配,塑料阀门 DN32,塑料阀门 DN32,个,个,100,
Material,3522013,1239121,名称单位匹配,塑料阀门 DN40,塑料阀门 DN40,个,个,100,
Material,3523015,1234751,名称单位匹配,法兰水上式底阀 SSDP-1 DN200,法兰水上式底阀 SSDP-1 DN200,个,个,100,
Material,3523016,1234789,名称单位匹配,法兰水上式底阀 SSDP-1 DN250,法兰水上式底阀 SSDP-1 DN250,个,个,100,
Material,3524010,1234941,名称单位匹配,法兰升降式底阀 H42X-2.5 DN50,法兰升降式底阀 H42X-2.5 DN50,个,个,100,
Material,3524012,1235017,名称单位匹配,法兰升降式底阀 H42X-2.5 DN80,法兰升降式底阀 H42X-2.5 DN80,个,个,100,
Material,3526010,1238171,名称单位匹配,螺纹浮球阀 DN15,螺纹浮球阀 DN15,个,个,100,
Material,3527080,1237563,名称单位匹配,防火呼吸阀 DN100,防火呼吸阀 DN100,个,个,100,
Material,3527081,1237601,名称单位匹配,防火呼吸阀 DN150,防火呼吸阀 DN150,个,个,100,
Material,3527100,1235587,名称单位匹配,液压安全阀 DN100,液压安全阀 DN100,个,个,100,
Material,3527101,1235625,名称单位匹配,液压安全阀 DN200,液压安全阀 DN200,个,个,100,
Material,3527224,1239691,名称单位匹配,法兰三通旋塞 DN32(DN40),法兰三通旋塞 DN32(DN40),个,个,100,
Material,3527225,1239729,名称单位匹配,压力表旋塞带接头 DN15,压力表旋塞带接头 DN15,个,个,100,
Material,3527226,1239767,名称单位匹配,截断塞门 DN32,截断塞门 DN32,个,个,100,
Material,3603011,1060751,相似名称匹配,化学锚栓 M30×910,化学锚栓带帽 M30×910,套,套,95,自动采用唯一高相似候选
Material,3603015,1061001,相似名称匹配,不锈钢化学锚栓 M20×250,不锈钢化学锚栓带帽 M20×250,套,套,96,自动采用唯一高相似候选
Material,3603019,1060001,规范化名称匹配,化学锚栓带帽（M8×70）,化学锚栓带帽 M8×70,套,套,98,
Material,3603020,1060101,规范化名称匹配,化学锚栓带帽（M10×70～100）,化学锚栓带帽 M10×(70～100),套,套,98,
Material,3603021,1060551,相似名称匹配,化学锚栓 M20×250,化学锚栓带帽 M20×250,套,套,95,自动采用唯一高相似候选
Material,3603023,1060351,相似名称匹配,化学锚栓 M16×190,化学锚栓带帽 M16×190,套,套,95,自动采用唯一高相似候选
Material,3603024,1060301,相似名称匹配,化学锚栓 M14×150,化学锚栓带帽 M14×150,套,套,95,自动采用唯一高相似候选
Material,3603025,1060251,相似名称匹配,化学锚栓 M12×110,化学锚栓带帽 M12×110,套,套,95,自动采用唯一高相似候选
Material,3603026,1060051,相似名称匹配,化学锚栓 M10×85,化学锚栓带帽 M10×85,套,套,94,自动采用唯一高相似候选
Material,3603027,1293601,名称单位匹配,化学锚栓钻孔模具,化学锚栓钻孔模具,块,块,100,
Material,3603033,8068481,名称单位匹配,刚性悬挂防护罩,刚性悬挂防护罩,m,m,100,
Material,3603034,8068489,名称匹配单位不同,刚性悬挂电连接组件,刚性悬挂电连接组件,套,件,100,
Material,3613025,1067101,人工审核使用best_candidate,六角螺母 Q345（16Mn),六角螺母 Q345,kg,kg,100,1=使用best_candidate
Material,3613113,1066651,人工审核使用best_candidate,支柱整正专用螺母 M24～M39,螺母 M24,个,个,100,1=使用best_candidate
Material,3613114,1066701,名称单位匹配,螺母 M30 薄型,螺母 M30 薄型,个,个,100,
Material,3613115,1066751,名称单位匹配,螺母 M30,螺母 M30,个,个,100,
Material,3613116,1061601,名称单位匹配,防松动螺栓,防松动螺栓,个,个,100,
Material,3613117,1068601,名称匹配单位不同,弹簧垫圈,弹簧垫圈,个,kg,100,
Material,3613118,1066601,名称单位匹配,螺母 M24 薄型,螺母 M24 薄型,个,个,100,
Material,3613119,1066651,名称单位匹配,螺母 M24,螺母 M24,个,个,100,
Material,3613120,1061951,名称单位匹配,高强螺栓 M30 U型,高强螺栓 M30 U型,个,个,100,
Material,3613122,1061801,名称单位匹配,高强螺栓 M24×996,高强螺栓 M24×996,个,个,100,
Material,3613123,1025457,名称单位匹配,单管橡胶垫,单管橡胶垫,m,m,100,
Material,3613124,1025545,名称单位匹配,三元乙丙橡胶垫 150×4,三元乙丙橡胶垫 150×4,m,m,100,
Material,3613125,1069651,人工审核使用best_candidate,解藕装置,解耦装置,m,m,100,1=使用best_candidate
Material,3613126,1029065,相似名称匹配,橡胶棒（Ф60～100）,橡胶棒 φ=60～100,m,m,93,自动采用唯一高相似候选
Material,3613127,1028977,相似名称匹配,橡胶棒（Ф30～40）,橡胶棒 φ=30～40,m,m,92,自动采用唯一高相似候选
Material,3613950,1067151,名称单位匹配,蝶形螺母 M16,蝶形螺母 M16,百个,百个,100,
Material,3613952,1067251,名称单位匹配,扣紧螺母 M20,扣紧螺母 M20,个,个,100,
Material,3617914,1062151,名称单位匹配,普通螺栓带帽,普通螺栓带帽,kg,kg,100,
Material,3617919,1069601,名称单位匹配,螺栓套 M36,螺栓套 M36,个,个,100,
Material,3617925,1062501,名称单位匹配,镀锌普通螺栓带帽,镀锌普通螺栓带帽,kg,kg,100,
Material,3617926,1062701,规范化名称匹配,普通螺钉（栓）,普通螺钉(栓),kg,kg,98,
Material,3617927,1062751,规范化名称匹配,镀锌普通螺钉（栓）,镀锌普通螺钉(栓),kg,kg,98,
Material,3617928,1062551,名称单位匹配,普通膨胀螺栓,普通膨胀螺栓,kg,kg,100,
Material,3617929,1062601,名称单位匹配,镀锌膨胀螺栓,镀锌膨胀螺栓,kg,kg,100,
Material,3623010,1067451,名称单位匹配,普通铆钉,普通铆钉,kg,kg,100,
Material,3623014,1067501,名称单位匹配,镀锌铆钉,镀锌铆钉,kg,kg,100,
Material,3623017,1067551,名称单位匹配,铝拉铆钉,铝拉铆钉,百个,百个,100,
Material,3623510,1067701,名称单位匹配,铁线钉,铁线钉,kg,kg,100,
Material,3623511,1067801,名称单位匹配,秋皮钉,秋皮钉,kg,kg,100,
Material,3623513,1067901,名称单位匹配,卡钉,卡钉,kg,kg,100,
Material,3623517,1068101,名称单位匹配,钢钉,钢钉,个,个,100,
Material,3624014,1062851,名称单位匹配,不锈钢防盗螺栓 M16×50,不锈钢防盗螺栓 M16×50,套,套,100,
Material,3624015,1062901,规范化名称匹配,不锈钢螺栓（M16×35）,不锈钢螺栓 M16×35,个,个,98,
Material,3624016,1062951,名称单位匹配,不锈钢螺栓带帽,不锈钢螺栓带帽,kg,kg,100,
Material,3624017,1063001,名称单位匹配,不锈钢螺栓,不锈钢螺栓,kg,kg,100,
Material,3630010,1068601,名称单位匹配,弹簧垫圈,弹簧垫圈,kg,kg,100,
Material,3631010,1068751,名称单位匹配,普通钢垫圈,普通钢垫圈,kg,kg,100,
Material,3631011,1068801,名称单位匹配,镀锌钢垫圈,镀锌钢垫圈,kg,kg,100,
Material,3634052,1069051,名称单位匹配,铜垫圈,铜垫圈,kg,kg,100,
Material,3640018,1069701,名称单位匹配,开口销,开口销,kg,kg,100,
Material,3643012,1069101,名称单位匹配,垫铁,垫铁,kg,kg,100,
Material,3643013,1069151,名称单位匹配,钢垫板,钢垫板,kg,kg,100,
Material,3647519,1069201,人工审核使用best_candidate,垫片 钢板8×70×70,钢板垫片 70×70×8,块,块,100,1=使用best_candidate
Material,3648210,1069401,名称单位匹配,加强板 Q235-A δ=10,加强板 Q235-A δ=10,m2,m2,100,
Material,3648211,1069451,名称单位匹配,加强板 Q235-A δ=20,加强板 Q235-A δ=20,m2,m2,100,
Material,3648212,1069501,名称单位匹配,加强板 Q235-A δ=30,加强板 Q235-A δ=30,m2,m2,100,
Material,3649210,1225345,名称单位匹配,罐顶结合管 DN100 L=200,罐顶结合管 DN100 L=200,节,节,100,
Material,3649211,1225353,名称单位匹配,罐顶结合管 DN150 L=200,罐顶结合管 DN150 L=200,节,节,100,
Material,3649212,1225361,名称单位匹配,罐顶结合管 DN200 L=200,罐顶结合管 DN200 L=200,节,节,100,
Material,3649213,1225369,名称单位匹配,罐顶结合管 DN500 L=200,罐顶结合管 DN500 L=200,节,节,100,
Material,3649214,1225377,名称单位匹配,罐顶结合管 DN600 L=200,罐顶结合管 DN600 L=200,节,节,100,
Material,3710013,1250001,人工审核使用best_candidate,电焊条 钢,钢电焊条,kg,kg,100,1=使用best_candidate
Material,3711010,1250371,名称单位匹配,不锈钢电焊条,不锈钢电焊条,kg,kg,100,
Material,3711012,1251111,人工审核使用best_candidate,紫铜电焊条 铜107 Φ3.2,紫铜电焊条 铜107,kg,kg,100,1=使用best_candidate
Material,3711014,1250741,相似名称匹配,铝电焊条 铝,铝电焊条,kg,kg,100,自动采用唯一高相似候选
Material,3711017,1252221,名称单位匹配,耐磨电焊条,耐磨电焊条,kg,kg,100,
Material,3711018,1252591,名称单位匹配,高熔点焊锡条,高熔点焊锡条,kg,kg,100,
Material,3711019,1252961,名称单位匹配,低熔点焊锡条,低熔点焊锡条,kg,kg,100,
Material,3711021,1253701,名称单位匹配,碳钢气焊条,碳钢气焊条,kg,kg,100,
Material,3713010,1255181,名称单位匹配,焊锡,焊锡,kg,kg,100,
Material,3713012,1255921,名称单位匹配,焊锡丝,焊锡丝,kg,kg,100,
Material,3713014,1255551,名称单位匹配,焊锡膏 500g,焊锡膏 500g,盒,盒,100,
Material,3714011,1256291,名称单位匹配,紫铜焊丝,紫铜焊丝,kg,kg,100,
Material,3714015,1258511,名称单位匹配,低熔点铝焊料,低熔点铝焊料,kg,kg,100,
Material,3714017,3048893,名称单位匹配,铝热焊剂,铝热焊剂,套,套,100,
Material,3714018,1254811,规范化名称匹配,聚氯乙烯焊条 Φ1～5,聚氯乙烯焊条 φ=1～5,kg,kg,98,
Material,3714019,1255921,人工审核使用best_candidate,焊丝,焊锡丝,kg,kg,100,1=使用best_candidate
Material,3714020,1258881,名称单位匹配,焊剂,焊剂,kg,kg,100,
Material,3714021,1259621,名称单位匹配,放热焊接模具,放热焊接模具,套,套,100,
Material,3714022,1259251,名称单位匹配,放热焊接焊粉,放热焊接焊粉,套,套,100,
Material,3714023,1257771,名称单位匹配,焊料 40×5/150mm2,焊料 40×5/150mm2,包,包,100,
Material,3812009,4060431,名称单位匹配,室外地下式消火栓 SX100,室外地下式消火栓 SX100,个,个,100,
Material,3812011,4061291,名称单位匹配,室外地上式消火栓 SS100,室外地上式消火栓 SS100,个,个,100,
Material,3812112,4064731,名称单位匹配,消火栓带座弯头 DN100×90°,消火栓带座弯头 DN100×90°,个,个,100,
Material,3815011,4068601,名称单位匹配,防火器 DN150,防火器 DN150,个,个,100,
Material,3815012,4069031,名称单位匹配,防火器 DN200,防火器 DN200,个,个,100,
Material,3911015,4073301,名称单位匹配,旋翼式冷水表 DN50,旋翼式冷水表 DN50,只,只,100,
Material,3912010,4073401,名称单位匹配,旋翼式冷水表 DN80,旋翼式冷水表 DN80,只,只,100,
Material,3912011,4073501,名称单位匹配,旋翼式冷水表 DN100,旋翼式冷水表 DN100,只,只,100,
Material,3912012,4073601,名称单位匹配,旋翼式冷水表 DN150,旋翼式冷水表 DN150,只,只,100,
Material,3912013,4073701,名称单位匹配,旋翼式冷水表 DN200,旋翼式冷水表 DN200,只,只,100,
Material,3912014,4073801,名称单位匹配,旋翼式冷水表 DN250,旋翼式冷水表 DN250,只,只,100,
Material,3912015,4074001,名称单位匹配,旋翼式冷水表 DN400,旋翼式冷水表 DN400,只,只,100,
Material,3913010,4079301,规范化名称匹配,垫片 Φ16/8,垫片 φ16/8,个,个,98,
Material,3914015,4078901,名称单位匹配,斜探头,斜探头,个,个,100,
Material,4010010,1311001,名称单位匹配,单列向心球轴承 15×35×11,单列向心球轴承 15×35×11,个,个,100,
Material,4010012,1311101,名称单位匹配,轴承,轴承,副,副,100,
Material,4020015,1270001,规范化名称匹配,合金钻头 Φ43,合金钻头 φ43,个,个,98,
Material,4020020,1270521,名称单位匹配,钻头(钻井用),钻头(钻井用),个,个,100,
Material,4020023,1270729,相似名称匹配,导向水平钻孔拉管机钻头 Φ200～Φ1100,导向水平钻孔拉管机钻头 φ=200～1100,组,组,100,自动采用唯一高相似候选
Material,4020109,1270833,人工审核使用best_candidate,导向水平钻孔拉管机钻杆 Φ73×4570,导向水平钻孔拉管机钻杆 φ73 L=4.57m,根,根,100,1=使用best_candidate
Material,4020112,1272913,规范化名称匹配,尼龙砂轮片 Φ100×16×3,尼龙砂轮片 φ100×16×3,片,片,98,
Material,4020113,1273017,规范化名称匹配,尼龙砂轮片 Φ150×40×6,尼龙砂轮片 φ150×40×6,片,片,98,
Material,4020114,1273121,规范化名称匹配,砂轮片 Φ200,砂轮片 φ200,片,片,98,
Material,4020115,1273225,规范化名称匹配,砂轮片 Φ500×25×4,砂轮片 φ500×25×4,片,片,98,
Material,4020116,1273329,名称单位匹配,碗形砂轮,碗形砂轮,个,个,100,
Material,4021020,1273745,名称单位匹配,铣刨机刀片,铣刨机刀片,套,套,100,
Material,4022011,1273953,相似名称匹配,金钢石 长方形 300×75×50,金刚石 长方形 300×75×50,块,块,96,自动采用唯一高相似候选
Material,4022012,1015409,人工审核使用best_candidate,金钢砂,钢砂,kg,kg,100,1=使用best_candidate
Material,4022014,1278737,名称单位匹配,金刚石磨块,金刚石磨块,块,块,100,
Material,4023011,1176121,名称单位匹配,研磨膏 细 0.125kg,研磨膏 细 0.125kg,盒,盒,100,
Material,4024011,1278945,名称单位匹配,钢喷砂嘴,钢喷砂嘴,个,个,100,
Material,4112013,7051651,名称单位匹配,钢管卡,钢管卡,kg,kg,100,
Material,4113010,7051673,规范化名称匹配,塑料管卡 d15～20,塑料管卡 D=15～20,个,个,98,
Material,4114012,7051739,规范化名称匹配,线卡 d6,线卡 D6,个,个,98,
Material,4114014,7051761,人工审核使用best_candidate,塑料线卡 15以下,塑料线卡 ≤15,百个,百个,100,1=使用best_candidate
Material,4116013,7050639,名称单位匹配,防湿帽(Ｃ型4线用) d25,防湿帽(Ｃ型4线用) d25,个,个,100,
Material,4116014,7050661,名称单位匹配,防湿帽(Ｃ型4线用) d32,防湿帽(Ｃ型4线用) d32,个,个,100,
Material,4116017,7050727,名称单位匹配,防雨帽 d100,防雨帽 d100,个,个,100,
Material,4117012,7050771,名称单位匹配,镀锌蛇皮管 d25,镀锌蛇皮管 d25,m,m,100,
Material,4118010,7050815,名称单位匹配,钢精扎头 1号,钢精扎头 1号,百个,百个,100,
Material,4118012,7050859,名称单位匹配,钢精扎头 3号,钢精扎头 3号,百个,百个,100,
Material,4118014,7050903,名称单位匹配,钢精扎头 5号,钢精扎头 5号,百个,百个,100,
Material,4120011,7050947,规范化名称匹配,圆木垫板 Φ150×12,圆木垫板 φ150×12,块,块,98,
Material,4121010,7050991,名称单位匹配,分线设备背板,分线设备背板,块,块,100,
Material,4121013,7051013,名称单位匹配,木引入桩,木引入桩,根,根,100,
Material,4128014,7036325,相似名称匹配,电源扳(包括闸刀插座),电源板(包括闸刀插座),套,套,92,自动采用唯一高相似候选
Material,4131010,7036597,名称单位匹配,跷板式单联暗开关,跷板式单联暗开关,个,个,100,
Material,4132011,7037549,名称单位匹配,胶壳刀开关 HK1-10/2,胶壳刀开关 HK1-10/2,个,个,100,
Material,4138026,7037345,名称单位匹配,封闭式万能转换开关 LW2-W 1节,封闭式万能转换开关 LW2-W 1节,个,个,100,
Material,4138032,7037617,名称单位匹配,刀开关 HD11-100/2,刀开关 HD11-100/2,个,个,100,
Material,4140011,7050001,名称单位匹配,电线管护口 D20,电线管护口 D20,个,个,100,
Material,4140012,7050023,名称单位匹配,电线管护口 D32,电线管护口 D32,个,个,100,
Material,4141010,7050067,规范化名称匹配,钢管护口 D15～20,钢管护口 D=15～20,个,个,98,
Material,4141011,7050089,规范化名称匹配,钢管护口 D25～32,钢管护口 D=25～32,个,个,98,
Material,4141012,7050111,规范化名称匹配,钢管护口 D40～50,钢管护口 D=40～50,个,个,98,
Material,4141013,7050133,名称单位匹配,钢管护口 D65,钢管护口 D65,个,个,100,
Material,4141014,7050155,名称单位匹配,钢管护口 D100,钢管护口 D100,个,个,100,
Material,4142010,7037957,名称单位匹配,接线盒 50～70×50～70×25,接线盒 50～70×50～70×25,个,个,100,
